Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,Binominal Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time,Eligibility Checks,Failed Eligibility Checks
20180709-113135:553,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1331303,31250,TRUE,58439,1y,10y,278530,558789,558789,1/1/1855,01/01/2015,83.97214297,315.623598,2.37E-06,src/main/resources/valipop/results/batch53-fs/20180709-113135:553,0,0,0.55,0.05,TRUE,147,8286.38336,NONE,22,364.9757562,,
20180709-113410:220,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191682,31250,TRUE,58439,1y,10y,249456,500235,500235,1/1/1855,01/01/2015,78.95864183,280.879753,1.96E-06,src/main/resources/valipop/results/batch53-fs/20180709-113410:220,0,0,0.5,0.3,TRUE,147,7925.688528,NONE,22,359.859368,,
20180709-113419:030,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1184303,31250,TRUE,58439,1y,10y,248040,497249,497249,1/1/1855,01/01/2015,81.16866181,278.3518685,1.66E-06,src/main/resources/valipop/results/batch53-fs/20180709-113419:030,0,0,0.5,0.3,TRUE,147,7977.675968,NONE,20,352.3777424,,
20180709-113700:865,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1199932,31250,TRUE,58439,1y,10y,251063,503897,503897,1/1/1855,01/01/2015,83.49304319,279.5128009,1.65E-06,src/main/resources/valipop/results/batch53-fs/20180709-113700:865,0,0,0.5,0.8,TRUE,147,7904.504752,NONE,90,365.8494744,,
20180709-113735:113,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190952,31250,TRUE,58439,1y,10y,249337,500122,500122,1/1/1855,01/01/2015,83.2806795,281.0944425,1.87E-06,src/main/resources/valipop/results/batch53-fs/20180709-113735:113,0,0,0.5,0.8,TRUE,147,7785.274088,NONE,21,364.9512954,,
20180709-113446:566,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190421,31250,TRUE,58439,1y,10y,248960,499854,499854,1/1/1855,01/01/2015,74.957462,483.9031931,2.14E-06,src/main/resources/valipop/results/batch53-fs/20180709-113446:566,0,0,0.55,0,TRUE,147,7897.261552,NONE,0,349.3943209,,
20180709-113738:280,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1325657,31250,TRUE,58439,1y,10y,277417,556359,556359,1/1/1855,01/01/2015,88.66179688,289.9220375,1.94E-06,src/main/resources/valipop/results/batch53-fs/20180709-113738:280,0,0,0.5,0.8,TRUE,147,8227.392624,NONE,64,371.8287712,,
20180709-113645:343,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1257282,31250,TRUE,58439,1y,10y,262980,527166,527166,1/1/1855,01/01/2015,79.10016661,455.1081354,1.93E-06,src/main/resources/valipop/results/batch53-fs/20180709-113645:343,0,0,0.55,0,TRUE,147,8575.57856,NONE,3,347.156888,,
20180709-114422:940,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1183826,31250,TRUE,58439,1y,10y,247676,497385,497385,1/1/1855,01/01/2015,73.92092947,294.7160799,1.72E-06,src/main/resources/valipop/results/batch53-fs/20180709-114422:940,0,0,0.55,0.05,TRUE,147,8412.409832,NONE,30,346.6745797,,
20180709-114422:258,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1331412,31250,TRUE,58439,1y,10y,278654,558738,558738,1/1/1855,01/01/2015,88.43190224,315.8274209,2.07E-06,src/main/resources/valipop/results/batch53-fs/20180709-114422:258,0,0,0.55,0.05,TRUE,147,7788.9444,NONE,15,374.1861191,,
20180709-114613:526,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189975,31250,TRUE,58439,1y,10y,249211,499504,499504,1/1/1855,01/01/2015,80.66086148,278.7025267,2.17E-06,src/main/resources/valipop/results/batch53-fs/20180709-114613:526,0,0,0.5,0.3,TRUE,147,7980.05068,NONE,38,362.5283498,,
20180709-114612:578,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1271057,31250,TRUE,58439,1y,10y,266011,533836,533836,1/1/1855,01/01/2015,84.09644223,289.3443359,1.57E-06,src/main/resources/valipop/results/batch53-fs/20180709-114612:578,0,0,0.5,0.3,TRUE,147,8623.810344,NONE,17,371.2163962,,
20180709-114912:421,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1193206,31250,TRUE,58439,1y,10y,249669,500901,500901,1/1/1855,01/01/2015,82.75563445,276.9715896,2.18E-06,src/main/resources/valipop/results/batch53-fs/20180709-114912:421,0,0,0.5,0.8,TRUE,147,7907.361432,NONE,19,364.7849315,,
20180709-114947:040,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1181216,31250,TRUE,58439,1y,10y,247318,496234,496234,1/1/1855,01/01/2015,83.81472224,275.3904817,1.86E-06,src/main/resources/valipop/results/batch53-fs/20180709-114947:040,0,0,0.5,0.8,TRUE,147,7973.333056,NONE,22,365.1582891,,
20180709-115011:494,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1197007,31250,TRUE,58439,1y,10y,250630,502673,502673,1/1/1855,01/01/2015,80.11131202,278.8349624,1.85E-06,src/main/resources/valipop/results/batch53-fs/20180709-115011:494,0,0,0.5,0.8,TRUE,147,8030.046072,NONE,20,361.326418,,
20180709-114958:024,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1230670,31250,TRUE,58439,1y,10y,257564,516780,516780,1/1/1855,01/01/2015,75.6237491,477.1076475,1.74E-06,src/main/resources/valipop/results/batch53-fs/20180709-114958:024,0,0,0.55,0,TRUE,147,7911.497976,NONE,22,358.2270257,,
20180709-113544:707,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1309824,31250,TRUE,58439,1y,10y,274022,549691,549691,1/1/1855,01/01/2015,197.4983532,682.1012495,2.89E-06,src/main/resources/valipop/results/batch53-fs/20180709-113544:707,0,0,0.55,0.05,TRUE,147,7705.06704,NONE,21,880.9268434,,
20180709-115129:322,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187340,31250,TRUE,58439,1y,10y,248548,498369,498369,1/1/1855,01/01/2015,72.73977294,457.7760376,1.85E-06,src/main/resources/valipop/results/batch53-fs/20180709-115129:322,0,0,0.55,0,TRUE,147,7990.253432,NONE,2,347.9949268,,
20180709-115620:692,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186200,31250,TRUE,58439,1y,10y,248110,498228,498228,1/1/1855,01/01/2015,75.22026651,279.2401087,2.21E-06,src/main/resources/valipop/results/batch53-fs/20180709-115620:692,0,0,0.6,0.05,TRUE,147,8506.122392,NONE,16,341.4158179,,
20180709-115723:590,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1183573,31250,TRUE,58439,1y,10y,247585,496756,496756,1/1/1855,01/01/2015,79.87986506,296.1168842,2.20E-06,src/main/resources/valipop/results/batch53-fs/20180709-115723:590,0,0,0.6,0.05,TRUE,147,8379.15312,NONE,20,348.1105961,,
20180709-115817:972,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188063,31250,TRUE,58439,1y,10y,248718,498383,498383,1/1/1855,01/01/2015,81.65842529,273.7147354,1.85E-06,src/main/resources/valipop/results/batch53-fs/20180709-115817:972,0,0,0.5,0.3,TRUE,147,8448.015152,NONE,22,367.4464506,,
20180709-115840:053,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187526,31250,TRUE,58439,1y,10y,248493,498695,498695,1/1/1855,01/01/2015,78.94633227,272.2579752,1.90E-06,src/main/resources/valipop/results/batch53-fs/20180709-115840:053,0,0,0.5,0.3,TRUE,147,8574.022504,NONE,21,363.4283876,,
20180709-120119:576,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186160,31250,TRUE,58439,1y,10y,248174,497932,497932,1/1/1855,01/01/2015,82.98941378,268.0267557,1.85E-06,src/main/resources/valipop/results/batch53-fs/20180709-120119:576,0,0,0.5,0.9,TRUE,147,8410.625312,NONE,22,362.6602095,,
20180709-120214:444,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190027,31250,TRUE,58439,1y,10y,248776,499805,499805,1/1/1855,01/01/2015,81.51754204,270.9060186,2.19E-06,src/main/resources/valipop/results/batch53-fs/20180709-120214:444,0,0,0.5,0.9,TRUE,147,8259.789848,NONE,21,363.9858207,,
20180709-120154:078,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1268593,31250,TRUE,58439,1y,10y,265578,533016,533016,1/1/1855,01/01/2015,89.65081976,284.4013345,1.90E-06,src/main/resources/valipop/results/batch53-fs/20180709-120154:078,0,0,0.5,0.9,TRUE,147,7899.097616,NONE,44,374.8206263,,
20180709-120759:034,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186093,31250,TRUE,58439,1y,10y,247951,497982,497982,1/1/1855,01/01/2015,73.11407309,280.7041162,2.27E-06,src/main/resources/valipop/results/batch53-fs/20180709-120759:034,0,0,0.6,0.05,TRUE,147,8431.657632,NONE,42,337.6187598,,
20180709-120511:509,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187865,31250,TRUE,58439,1y,10y,248532,498836,498836,1/1/1855,01/01/2015,71.86806654,460.5384287,1.87E-06,src/main/resources/valipop/results/batch53-fs/20180709-120511:509,0,0,0.55,0,TRUE,147,7023.545176,NONE,4,353.485546,,
20180709-120610:119,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1288246,31250,TRUE,58439,1y,10y,269632,540555,540555,1/1/1855,01/01/2015,79.2957549,465.2066398,1.82E-06,src/main/resources/valipop/results/batch53-fs/20180709-120610:119,0,0,0.55,0,TRUE,147,8789.041752,NONE,12,370.2544102,,
20180709-120930:408,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1195119,31250,TRUE,58439,1y,10y,250161,501722,501722,1/1/1855,01/01/2015,78.84952068,288.0243117,1.83E-06,src/main/resources/valipop/results/batch53-fs/20180709-120930:408,0,0,0.6,0.05,TRUE,147,8224.201224,NONE,16,351.3145662,,
20180709-121023:702,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1184456,31250,TRUE,58439,1y,10y,247865,497438,497438,1/1/1855,01/01/2015,79.53626766,273.4716843,1.92E-06,src/main/resources/valipop/results/batch53-fs/20180709-121023:702,0,0,0.5,0.4,TRUE,147,8230.45968,NONE,21,355.8806373,,
20180709-121037:606,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190599,31250,TRUE,58439,1y,10y,249001,499813,499813,1/1/1855,01/01/2015,78.6458761,274.0322948,2.14E-06,src/main/resources/valipop/results/batch53-fs/20180709-121037:606,0,0,0.5,0.4,TRUE,147,8195.313784,NONE,17,361.7213694,,
20180709-121315:730,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190628,31250,TRUE,58439,1y,10y,249044,500029,500029,1/1/1855,01/01/2015,83.30493053,263.6215533,2.19E-06,src/main/resources/valipop/results/batch53-fs/20180709-121315:730,0,0,0.5,0.9,TRUE,147,8340.550712,NONE,22,363.9052979,,
20180709-121413:432,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1204192,31250,TRUE,58439,1y,10y,252099,505903,505903,1/1/1855,01/01/2015,81.01872885,266.2964127,2.17E-06,src/main/resources/valipop/results/batch53-fs/20180709-121413:432,0,0,0.5,0.9,TRUE,147,8121.629528,NONE,22,363.9748236,,
20180709-121426:761,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1193216,31250,TRUE,58439,1y,10y,249628,500805,500805,1/1/1855,01/01/2015,82.87557821,273.772182,2.10E-06,src/main/resources/valipop/results/batch53-fs/20180709-121426:761,0,0,0.5,0.9,TRUE,147,6282.120656,NONE,79,361.4011021,,
20180709-121933:056,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185901,31250,TRUE,58439,1y,10y,248239,498147,498147,1/1/1855,01/01/2015,72.26359559,287.3002808,1.96E-06,src/main/resources/valipop/results/batch53-fs/20180709-121933:056,0,0,0.6,0.05,TRUE,147,8689.601424,NONE,63,345.2283626,,
20180709-120517:542,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190249,31250,TRUE,58439,1y,10y,249149,499436,499436,1/1/1855,01/01/2015,182.3342116,642.9171755,2.29E-06,src/main/resources/valipop/results/batch53-fs/20180709-120517:542,0,0,0.55,0.05,TRUE,147,8111.102368,NONE,20,842.8843421,,
20180709-122131:152,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1321243,31250,TRUE,58439,1y,10y,276703,554680,554680,1/1/1855,01/01/2015,87.56165646,294.7194732,2.15E-06,src/main/resources/valipop/results/batch53-fs/20180709-122131:152,0,0,0.6,0.05,TRUE,147,8545.74652,NONE,21,363.0672795,,
20180709-122216:208,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186062,31250,TRUE,58439,1y,10y,248306,497906,497906,1/1/1855,01/01/2015,78.51862759,270.4965353,1.86E-06,src/main/resources/valipop/results/batch53-fs/20180709-122216:208,0,0,0.5,0.4,TRUE,147,7257.573544,NONE,20,366.1316156,,
20180709-122234:654,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187985,31250,TRUE,58439,1y,10y,248625,498370,498370,1/1/1855,01/01/2015,77.49951921,268.4129484,2.03E-06,src/main/resources/valipop/results/batch53-fs/20180709-122234:654,0,0,0.5,0.4,TRUE,147,8779.48524,NONE,22,368.9501463,,
20180709-121959:909,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189407,31250,TRUE,58439,1y,10y,249056,499125,499125,1/1/1855,01/01/2015,72.50195551,458.9054734,1.13E-05,src/main/resources/valipop/results/batch53-fs/20180709-121959:909,0,0,0.65,0,TRUE,147,8024.5048,NONE,0,346.6027227,,
20180709-122127:329,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1325161,31250,TRUE,58439,1y,10y,277097,556761,556761,1/1/1855,01/01/2015,80.28149227,459.5234579,2.16E-06,src/main/resources/valipop/results/batch53-fs/20180709-122127:329,0,0,0.65,0,TRUE,147,9027.85184,NONE,9,360.3158568,,
20180709-122509:013,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190484,31250,TRUE,58439,1y,10y,249055,499495,499495,1/1/1855,01/01/2015,81.79358396,261.3443274,2.70E-06,src/main/resources/valipop/results/batch53-fs/20180709-122509:013,0,0,0.5,0.9,TRUE,147,8401.583416,NONE,21,365.1105043,,
20180709-122607:531,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1060815,31250,TRUE,58439,1y,10y,221996,445676,445676,1/1/1855,01/01/2015,71.03382014,251.3676195,2.11E-06,src/main/resources/valipop/results/batch53-fs/20180709-122607:531,0,0,0.5,0.9,TRUE,147,8210.26972,NONE,28,352.5221992,,
20180709-122627:412,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185570,31250,TRUE,58439,1y,10y,247882,497888,497888,1/1/1855,01/01/2015,82.10403112,270.8404026,2.08E-06,src/main/resources/valipop/results/batch53-fs/20180709-122627:412,0,0,0.5,0.9,TRUE,147,8292.39516,NONE,17,362.5416492,,
20180709-123120:290,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190168,31250,TRUE,58439,1y,10y,249286,499145,499145,1/1/1855,01/01/2015,71.89233331,274.7568902,2.07E-06,src/main/resources/valipop/results/batch53-fs/20180709-123120:290,0,0,0.6,0.05,TRUE,147,8686.747696,NONE,22,340.5155469,,
20180709-123359:237,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186276,31250,TRUE,58439,1y,10y,248207,498571,498571,1/1/1855,01/01/2015,77.48681749,288.7028836,1.98E-06,src/main/resources/valipop/results/batch53-fs/20180709-123359:237,0,0,0.6,0.05,TRUE,147,9071.411016,NONE,18,344.7071655,,
20180709-123413:958,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188713,31250,TRUE,58439,1y,10y,248947,498669,498669,1/1/1855,01/01/2015,80.45642137,261.419714,2.02E-06,src/main/resources/valipop/results/batch53-fs/20180709-123413:958,0,0,0.5,0.4,TRUE,147,8732.696336,NONE,20,365.0245616,,
20180709-123432:095,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1312702,31250,TRUE,58439,1y,10y,274502,550959,550959,1/1/1855,01/01/2015,87.14792497,280.4357332,1.94E-06,src/main/resources/valipop/results/batch53-fs/20180709-123432:095,0,0,0.5,0.4,TRUE,147,8579.560736,NONE,22,370.9359357,,
20180709-123659:726,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188061,31250,TRUE,58439,1y,10y,248690,498490,498490,1/1/1855,01/01/2015,80.44331094,260.3376189,2.09E-06,src/main/resources/valipop/results/batch53-fs/20180709-123659:726,0,0,0.5,0.9,TRUE,147,8970.402688,NONE,20,364.8758486,,
20180709-123724:754,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188778,31250,TRUE,58439,1y,10y,248796,498988,498988,1/1/1855,01/01/2015,78.45753236,268.8218992,2.01E-06,src/main/resources/valipop/results/batch53-fs/20180709-123724:754,0,0,0.5,0.9,TRUE,147,8506.496048,NONE,22,363.6968183,,
20180709-123440:397,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1184868,31250,TRUE,58439,1y,10y,247807,497303,497303,1/1/1855,01/01/2015,72.32454741,462.5168692,1.92E-06,src/main/resources/valipop/results/batch53-fs/20180709-123440:397,0,0,0.65,0,TRUE,147,8060.609264,NONE,35,344.9395518,,
20180709-123825:468,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188121,31250,TRUE,58439,1y,10y,248487,498850,498850,1/1/1855,01/01/2015,82.36772359,267.1192169,2.29E-06,src/main/resources/valipop/results/batch53-fs/20180709-123825:468,0,0,0.5,0.9,TRUE,147,8728.536248,NONE,16,361.6536309,,
20180709-123630:024,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1327437,31250,TRUE,58439,1y,10y,277928,556939,556939,1/1/1855,01/01/2015,78.43173514,449.2013665,2.08E-06,src/main/resources/valipop/results/batch53-fs/20180709-123630:024,0,0,0.65,0,TRUE,147,7369.745752,NONE,13,364.7482183,,
20180709-124250:052,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1331719,31250,TRUE,58439,1y,10y,278639,559446,559446,1/1/1855,01/01/2015,79.42123785,288.5250512,2.10E-06,src/main/resources/valipop/results/batch53-fs/20180709-124250:052,0,0,0.65,0.05,TRUE,147,8789.468168,NONE,21,350.0807337,,
20180709-124552:686,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187660,31250,TRUE,58439,1y,10y,248430,498835,498835,1/1/1855,01/01/2015,75.84610712,276.6198446,2.24E-06,src/main/resources/valipop/results/batch53-fs/20180709-124552:686,0,0,0.65,0.05,TRUE,147,8901.139504,NONE,43,344.6535208,,
20180709-124603:540,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186327,31250,TRUE,58439,1y,10y,248196,498231,498231,1/1/1855,01/01/2015,77.70835713,260.2036201,2.01E-06,src/main/resources/valipop/results/batch53-fs/20180709-124603:540,0,0,0.5,0.4,TRUE,147,9014.701272,NONE,54,361.1083876,,
20180709-124653:365,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1183162,31250,TRUE,58439,1y,10y,247506,496847,496847,1/1/1855,01/01/2015,76.55012714,263.6152629,1.78E-06,src/main/resources/valipop/results/batch53-fs/20180709-124653:365,0,0,0.5,0.4,TRUE,147,9178.337496,NONE,45,362.4676965,,
20180709-124847:827,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191837,31250,TRUE,58439,1y,10y,249436,500451,500451,1/1/1855,01/01/2015,79.64788319,258.0765892,2.30E-06,src/main/resources/valipop/results/batch53-fs/20180709-124847:827,0,0,0.5,1,TRUE,147,9090.132656,NONE,21,359.7493409,,
20180709-124918:417,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187838,31250,TRUE,58439,1y,10y,248704,498780,498780,1/1/1855,01/01/2015,78.07943538,265.0988733,2.18E-06,src/main/resources/valipop/results/batch53-fs/20180709-124918:417,0,0,0.5,1,TRUE,147,8615.046536,NONE,22,366.4755318,,
20180709-123310:520,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1308642,31250,TRUE,58439,1y,10y,273878,549333,549333,1/1/1855,01/01/2015,196.9271607,684.3155392,2.55E-06,src/main/resources/valipop/results/batch53-fs/20180709-123310:520,0,0,0.55,0.05,TRUE,147,8358.578048,NONE,21,872.4571852,,
20180709-125019:251,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1330229,31250,TRUE,58439,1y,10y,278359,558679,558679,1/1/1855,01/01/2015,89.16817373,288.3509554,2.08E-06,src/main/resources/valipop/results/batch53-fs/20180709-125019:251,0,0,0.5,1,TRUE,147,9000.46392,NONE,46,380.9329414,,
20180709-124922:547,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1263346,31250,TRUE,58439,1y,10y,264333,530708,530708,1/1/1855,01/01/2015,75.53016053,469.6805377,1.97E-06,src/main/resources/valipop/results/batch53-fs/20180709-124922:547,0,0,0.65,0,TRUE,147,8355.868544,NONE,10,361.4041328,,
20180709-125125:655,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186545,31250,TRUE,58439,1y,10y,248339,497532,497532,1/1/1855,01/01/2015,72.46529536,436.4344783,1.94E-06,src/main/resources/valipop/results/batch53-fs/20180709-125125:655,0,0,0.65,0,TRUE,147,8970.462296,NONE,5,349.5856893,,
20180709-125450:855,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1296978,31250,TRUE,58439,1y,10y,271352,544827,544827,1/1/1855,01/01/2015,76.94982774,288.0284797,2.07E-06,src/main/resources/valipop/results/batch53-fs/20180709-125450:855,0,0,0.65,0.05,TRUE,147,9125.571752,NONE,24,341.4234407,,
20180709-125732:433,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1183564,31250,TRUE,58439,1y,10y,247632,497369,497369,1/1/1855,01/01/2015,75.46384149,272.7908147,2.19E-06,src/main/resources/valipop/results/batch53-fs/20180709-125732:433,0,0,0.65,0.05,TRUE,147,8918.90256,NONE,77,343.0071068,,
